6.87E-07,8.99E-07,7.39E-06,1.23E-05,3.66E-07,2.78E-07,2.73E-07,3.97E-07,6.4E-07,4.78E-07,4.65E-07,6.95E-07,9.95E-08,9.84E-08,1.18E-07,1.18E-07,1.67E-06,1.64E-06,2.51E-06,2.51E-06,4.89E-06,2.37E-06,8.91E-07,1.67E-07,3.22E-08,5.09E-08,6.15E-08,5.15E-08,3.27E-08,1.88E-08,9.64E-08,4.95E-07,1.16E-06,2.37E-06
4.29E-07,8.69E-07,4.71E-06,2.20E-05,2.09E-07,1.59E-07,1.56E-07,2.26E-07,9.22E-07,6.67E-07,6.31E-07,9.82E-07,6.37E-08,6.26E-08,9.64E-08,9.75E-08,8.69E-07,8.52E-07,1.57E-06,1.61E-06,2.37E-06,4.89E-06,1.80E-06,2.90E-07,5.04E-08,6.15E-08,5.20E-08,3.33E-08,1.91E-08,1.11E-08,5.80E-08,2.95E-07,6.60E-07,1.16E-06
2.09E-07,6.58E-07,2.19E-06,2.81E-05,9.44E-08,7.21E-08,7.08E-08,1.02E-07,9.04E-07,6.77E-07,6.14E-07,9.08E-07,3.12E-08,3.05E-08,5.67E-08,5.79E-08,3.79E-07,3.72E-07,6.75E-07,6.9E-07,8.91E-07,1.80E-06,2.96E-06,5.91E-07,7.92E-08,5.96E-08,3.22E-08,1.64E-08,8.80E-09,5.06E-09,2.67E-08,1.35E-07,2.95E-07,4.95E-07
4.54E-08,2.58E-07,4.23E-07,7.01E-06,1.91E-08,1.46E-08,1.44E-08,2.06E-08,2.94E-07,2.54E-07,2.27E-07,2.8E-07,7.05E-09,6.87E-09,1.53E-08,1.58E-08,7.62E-08,7.47E-08,1.37E-07,1.4E-07,1.67E-07,2.90E-07,5.91E-07,1.01E-06,1.37E-07,3.05E-08,9.32E-09,3.76E-09,1.83E-09,1.02E-09,5.33E-09,2.67E-08,5.80E-08,9.64E-08
1.15E-08,1.53E-07,7.94E-08,9.37E-07,3.89E-09,3.02E-09,2.99E-09,4.23E-09,7.89E-08,8.24E-08,7.72E-08,7.42E-08,1.80E-09,1.75E-09,5.12E-09,5.35E-09,1.59E-08,1.56E-08,2.94E-08,3.01E-08,3.22E-08,5.04E-08,7.92E-08,1.37E-07,2.48E-07,3.36E-08,3.52E-09,9.80E-10,4.03E-10,2.04E-10,1.02E-09,5.06E-09,1.11E-08,1.88E-08
3.78E-08,1.51E-06,1.26E-07,6.37E-07,7.94E-09,6.32E-09,6.36E-09,8.66E-09,1.1E-07,1.25E-07,1.3E-07,1.09E-07,6.07E-09,5.79E-09,3.16E-08,3.41E-08,3.19E-08,3.12E-08,5.65E-08,5.75E-08,5.09E-08,6.15E-08,5.96E-08,3.05E-08,3.36E-08,2.48E-07,3.36E-08,3.53E-09,9.80E-10,4.03E-10,1.83E-09,8.80E-09,1.91E-08,3.27E-08
3.16E-07,2.98E-06,2.12E-07,3.70E-07,1.91E-08,1.61E-08,1.66E-08,2.08E-08,5.32E-08,5.1E-08,5.45E-08,5.68E-08,4.23E-08,3.90E-08,2.01E-07,1.98E-07,6.01E-08,5.91E-08,7.75E-08,7.76E-08,6.15E-08,5.20E-08,3.22E-08,9.32E-09,3.52E-09,3.36E-08,2.48E-07,3.38E-08,3.53E-09,9.80E-10,3.76E-09,1.64E-08,3.33E-08,5.15E-08
2.98E-06,3.16E-07,3.70E-07,2.12E-07,5.32E-08,5.10E-08,5.45E-08,5.68E-08,1.91E-08,1.61E-08,1.66E-08,2.08E-08,2.01E-07,1.98E-07,4.23E-08,3.9E-08,7.75E-08,7.76E-08,6.01E-08,5.91E-08,5.15E-08,3.33E-08,1.64E-08,3.76E-09,9.80E-10,3.53E-09,3.38E-08,2.48E-07,3.36E-08,3.52E-09,9.32E-09,3.22E-08,5.20E-08,6.15E-08
1.51E-06,3.78E-08,6.37E-07,1.26E-07,1.10E-07,1.25E-07,1.3E-07,1.09E-07,7.94E-09,6.32E-09,6.36E-09,8.66E-09,3.16E-08,3.41E-08,6.07E-09,5.79E-09,5.65E-08,5.75E-08,3.19E-08,3.12E-08,3.27E-08,1.91E-08,8.80E-09,1.83E-09,4.03E-10,9.80E-10,3.53E-09,3.36E-08,2.48E-07,3.36E-08,3.05E-08,5.96E-08,6.15E-08,5.09E-08
1.53E-07,1.15E-08,9.37E-07,7.94E-08,7.89E-08,8.24E-08,7.72E-08,7.42E-08,3.89E-09,3.02E-09,2.99E-09,4.23E-09,5.12E-09,5.35E-09,1.8E-09,1.75E-09,2.94E-08,3.01E-08,1.59E-08,1.56E-08,1.88E-08,1.11E-08,5.06E-09,1.02E-09,2.04E-10,4.03E-10,9.80E-10,3.52E-09,3.36E-08,2.48E-07,1.37E-07,7.92E-08,5.04E-08,3.22E-08
2.58E-07,4.54E-08,7.01E-06,4.23E-07,2.94E-07,2.54E-07,2.27E-07,2.8E-07,1.91E-08,1.46E-08,1.44E-08,2.06E-08,1.53E-08,1.58E-08,7.05E-09,6.87E-09,1.37E-07,1.40E-07,7.62E-08,7.47E-08,9.64E-08,5.80E-08,2.67E-08,5.33E-09,1.02E-09,1.83E-09,3.76E-09,9.32E-09,3.05E-08,1.37E-07,1.01E-06,5.91E-07,2.90E-07,1.67E-07
6.58E-07,2.09E-07,2.81E-05,2.19E-06,9.04E-07,6.77E-07,6.14E-07,9.08E-07,9.44E-08,7.21E-08,7.08E-08,1.02E-07,5.67E-08,5.79E-08,3.12E-08,3.05E-08,6.75E-07,6.90E-07,3.79E-07,3.72E-07,4.95E-07,2.95E-07,1.35E-07,2.67E-08,5.06E-09,8.80E-09,1.64E-08,3.22E-08,5.96E-08,7.92E-08,5.91E-07,2.96E-06,1.80E-06,8.91E-07
8.69E-07,4.29E-07,2.20E-05,4.71E-06,9.22E-07,6.67E-07,6.31E-07,9.82E-07,2.09E-07,1.59E-07,1.56E-07,2.26E-07,9.64E-08,9.75E-08,6.37E-08,6.26E-08,1.57E-06,1.61E-06,8.69E-07,8.52E-07,1.16E-06,6.60E-07,2.95E-07,5.80E-08,1.11E-08,1.91E-08,3.33E-08,5.20E-08,6.15E-08,5.04E-08,2.90E-07,1.80E-06,4.89E-06,2.37E-06
8.99E-07,6.87E-07,1.23E-05,7.39E-06,6.40E-07,4.78E-07,4.65E-07,6.95E-07,3.66E-07,2.78E-07,2.73E-07,3.97E-07,1.18E-07,1.18E-07,9.95E-08,9.84E-08,2.51E-06,2.51E-06,1.67E-06,1.64E-06,2.37E-06,1.16E-06,4.95E-07,9.64E-08,1.88E-08,3.27E-08,5.15E-08,6.15E-08,5.09E-08,3.22E-08,1.67E-07,8.91E-07,2.37E-06,4.89E-06
