nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
-0.275,0.275
-0.275,0.275
nan,nan
nan,nan
-0.283,0.283
-0.283,0.283
-0.283,0.283
-0.283,0.283
-0.283,0.283
-0.283,0.283
nan,nan
nan,nan
-0.275,0.275
-0.275,0.275
